id;SoldToNumber;SoldToName;ShipToNumber;ShipToName;ShipToCity;ShipToCountry;Product;SellerNumber;SellerName;CMSCNumber;CMSCName
166;1000614;Contimpex SA;2137791;Kobe Poliuretan San. Ve Tic A.S.;Sariyer, Istanbul;Turkey;TMP;60025;Bodo Ott;100964;Yvonne Vogelsang
167;1000614;Contimpex SA;2137888;Flokser Tekstil San Ve Tic A.S.;Arnavutköy Istanbul;Turkey;TMP;60025;Bodo Ott;100964;Yvonne Vogelsang
168;1000622;Univar AG;2000539;Univar Birmensdorf;Birmensdorf;Switzerland;I-Butanol;60056;Vincent Larger;100964;Yvonne Vogelsang
169;1000622;Univar AG;2000539;Univar Birmensdorf;Birmensdorf;Switzerland;N-Butyl Acetate;60056;Vincent Larger;100964;Yvonne Vogelsang
170;1000622;Univar AG;2000539;Univar Birmensdorf;Birmensdorf;Switzerland;3G8;60056;Vincent Larger;100964;Yvonne Vogelsang
171;1000622;Univar AG;2137387;Univar AG;Zuerich;Switzerland;I-Butyl Acetate;60025;Bodo Ott;101059;Laura Couto Junqueira
172;1000630;Aliancys AG;2003020;Aliancys Italia S.R.L.;Filago;Italy;TMP;60051;Johan Rinckhout;101000;Milouda El Baghdadi
173;1000630;Aliancys AG;2003020;Aliancys Italia S.R.L.;Filago;Italy;Neopentyl Glycol;60051;Johan Rinckhout;101000;Milouda El Baghdadi
174;1000630;Aliancys AG;2076070;Aliancys France SAS;Compiegne;France;TMP;60051;Johan Rinckhout;101000;Milouda El Baghdadi
175;1000630;Aliancys AG;2076070;Aliancys France SAS;Compiegne;France;Neopentyl Glycol;60051;Johan Rinckhout;101000;Milouda El Baghdadi
176;1000630;Aliancys AG;2076070;Aliancys France SAS;Compiegne;France;TCD Alcohol;60051;Johan Rinckhout;101000;Milouda El Baghdadi
177;1000630;Aliancys AG;2130340;Aliancys Nederland B.V.;Schoonebeek;Netherlands;TMP;60051;Johan Rinckhout;101000;Milouda El Baghdadi
178;1000630;Aliancys AG;2130340;Aliancys Nederland B.V.;Schoonebeek;Netherlands;Neopentyl Glycol;60051;Johan Rinckhout;101000;Milouda El Baghdadi
179;1000646;Clariant (Chile) Ltda;2131768;Clariant (Chile) Ltda;Maipu - Santiago;Chile;Zorgols;60004;Rudolf Pohl;100999;Jesica Analía Gómez
180;1000751;NCM INTERNATIONAL CO., LTD.;2055681;NCM INTERNATIONAL CO., LTD.;HUANGPU;China;1,3-Butylene Glycol;60009;Eddie Chen;100934;Jewel Chew
181;1000751;NCM INTERNATIONAL CO., LTD.;2055681;NCM INTERNATIONAL CO., LTD.;HUANGPU;China;Isononanoic Acid;60009;Eddie Chen;100934;Jewel Chew
182;1000755;Bronson & Jacobs (H.K.) Ltd.;2000734;BRONSON & JACOBS (H.K.) LTD.;SHANGHAI;China;1,3-Butylene Glycol;60009;Eddie Chen;101084;Cecilia Fock
183;1000755;Bronson & Jacobs (H.K.) Ltd.;2132522;BRONSON & JACOBS (H.K.) LTD.;GUANGZHOU;China;1,3-Butylene Glycol;60009;Eddie Chen;101084;Cecilia Fock
184;1000784;TOPSHIP CHEMICAL CO LTD;2134376;TOPSHIP CHEMICAL CO., LTD.;GUANGZHOU;China;TMP;60009;Eddie Chen;100934;Jewel Chew
185;1000784;TOPSHIP CHEMICAL CO LTD;2134622;Topship Chemical Co., Ltd.;Fangcun;China;TMP;60009;Eddie Chen;101054;Valerie Quek
186;1000784;TOPSHIP CHEMICAL CO LTD;2134622;Topship Chemical Co., Ltd.;Fangcun;China;Neopentyl Glycol;60009;Eddie Chen;101054;Valerie Quek
187;1000805;Foreign Trade Co., of Suzhou New an;2137056;Foreign Trade Co., of Suzhou New an;Suzhou;China;TMP;60009;Eddie Chen;100934;Jewel Chew
188;1000829;SUCROAL S.A.;2000816;SUCROAL S.A.;BUENAVENTURA;Colombia;N-Butanol;60186;Pablo Ortiz;101014;Nelcy Dettmann
189;1000829;SUCROAL S.A.;2000816;SUCROAL S.A.;BUENAVENTURA;Colombia;I-Butanol;60186;Pablo Ortiz;101014;Nelcy Dettmann
190;1000829;SUCROAL S.A.;2000816;SUCROAL S.A.;BUENAVENTURA;Colombia;N-Propanol;60186;Pablo Ortiz;101014;Nelcy Dettmann
191;1000873;Brenntag CR s.r.o.;2131928;Brenntag CR s.r.o.;Praha 9;Czech Republic;N-Butanol;60050;Christian Kneist;100091;Nicole Krawczyk
192;1000873;Brenntag CR s.r.o.;2131928;Brenntag CR s.r.o.;Praha 9;Czech Republic;N-Propanol;60050;Christian Kneist;100091;Nicole Krawczyk
193;1000873;Brenntag CR s.r.o.;2131928;Brenntag CR s.r.o.;Praha 9;Czech Republic;2-Ethyl Hexanol;60050;Christian Kneist;100091;Nicole Krawczyk
194;1000873;Brenntag CR s.r.o.;2131928;Brenntag CR s.r.o.;Praha 9;Czech Republic;N-Butyl Acetate;60050;Christian Kneist;100091;Nicole Krawczyk
195;1000873;Brenntag CR s.r.o.;2131928;Brenntag CR s.r.o.;Praha 9;Czech Republic;I-Butyl Acetate;60050;Christian Kneist;101059;Laura Couto Junqueira
196;1000904;Zschimmer & Schwarz GmbH;2131775;Zschimmer & Schwarz GmbH;Lahnstein;Germany;1,3-Butylene Glycol;60048;Katharina Rogers;101059;Laura Couto Junqueira
197;1000904;Zschimmer & Schwarz GmbH;2131775;Zschimmer & Schwarz GmbH;Lahnstein;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;100944;Sabrina Becker
198;1000904;Zschimmer & Schwarz GmbH;2131775;Zschimmer & Schwarz GmbH;Lahnstein;Germany;Propionaldehyde;60048;Katharina Rogers;100944;Sabrina Becker
199;1000904;Zschimmer & Schwarz GmbH;2131775;Zschimmer & Schwarz GmbH;Lahnstein;Germany;Isononanol;60048;Katharina Rogers;100944;Sabrina Becker
200;1000904;Zschimmer & Schwarz GmbH;2131775;Zschimmer & Schwarz GmbH;Lahnstein;Germany;2-Ethylhexylamine;60048;Katharina Rogers;100944;Sabrina Becker
201;1000990;Bayer CropScience AG;2000921;Bayer CropScience AG;Dormagen;Germany;N-Butanol;60048;Katharina Rogers;100944;Sabrina Becker
202;1000990;Bayer CropScience AG;2000921;Bayer CropScience AG;Dormagen;Germany;Propionaldehyde;60048;Katharina Rogers;100944;Sabrina Becker
203;1000990;Bayer CropScience AG;2000921;Bayer CropScience AG;Dormagen;Germany;Dibutylamine;60048;Katharina Rogers;100944;Sabrina Becker
204;1000990;Bayer CropScience AG;2130613;Bayer CropScience AG;Dormagen;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;100944;Sabrina Becker
205;1000990;Bayer CropScience AG;2130620;Bayer CropScience AG;Hürth;Germany;N-Butanol;60048;Katharina Rogers;100944;Sabrina Becker
206;1000990;Bayer CropScience AG;2130620;Bayer CropScience AG;Hürth;Germany;N-Propanol;60048;Katharina Rogers;100944;Sabrina Becker
207;1000990;Bayer CropScience AG;2131284;BCS PS-GAIO-DOR;Dormagen;Germany;N-Butanol;60048;Katharina Rogers;100944;Sabrina Becker
208;1000990;Bayer CropScience AG;2131743;BCS PS-GAIO-DOR;Dormagen;Germany;N-Butanol;60048;Katharina Rogers;100944;Sabrina Becker
209;1000991;Siegwerk Druckfarben AG & Co. KGaA;2001163;Siegwerk Druckfarben AG & Co. KGaA;Siegburg;Germany;N-Propanol;60048;Katharina Rogers;101089;Silke Gertz
210;1000994;Ilco Chemikalien GmbH;2132906;ILCO Chemikalien GmbH;Erkelenz;Germany;Pelargonic Acid;60048;Katharina Rogers;101059;Laura Couto Junqueira
211;1001008;Additiv-Chemie Luers GmbH;2131823;Additiv-Chemie Luers GmbH;Delmenhorst;Germany;Heptanoic Acid;60048;Katharina Rogers;101059;Laura Couto Junqueira
212;1001008;Additiv-Chemie Luers GmbH;2131823;Additiv-Chemie Luers GmbH;Delmenhorst;Germany;Pelargonic Acid;60048;Katharina Rogers;101059;Laura Couto Junqueira
213;1001008;Additiv-Chemie Luers GmbH;2131823;Additiv-Chemie Luers GmbH;Delmenhorst;Germany;Isononanoic Acid;60048;Katharina Rogers;101089;Silke Gertz
214;1001017;BASF SE;500033;ONE TIME CUSTOMER GERMANY;#;Germany;I-Butyraldehyde;60004;Rudolf Pohl;101004;Marcel Koch
215;1001017;BASF SE;500033;ONE TIME CUSTOMER GERMANY;#;Germany;I-Butanol;60004;Rudolf Pohl;101004;Marcel Koch
216;1001017;BASF SE;500033;ONE TIME CUSTOMER GERMANY;#;Germany;N-Propyl Acetate;60004;Rudolf Pohl;101004;Marcel Koch
217;1001017;BASF SE;500033;ONE TIME CUSTOMER GERMANY;#;Germany;Isononanoic Acid;60048;Katharina Rogers;101004;Marcel Koch
218;1001017;BASF SE;500033;ONE TIME CUSTOMER GERMANY;#;Germany;Isobutyric Acid;60048;Katharina Rogers;101004;Marcel Koch
219;1001017;BASF SE;500033;ONE TIME CUSTOMER GERMANY;#;Germany;Butyric Acid;60048;Katharina Rogers;101004;Marcel Koch
220;1001017;BASF SE;2000940;BASF SE;Ludwigshafen;Germany;1,3-Butylene Glycol;60048;Katharina Rogers;101004;Marcel Koch
221;1001017;BASF SE;2001688;BASF SE;Ludwigshafen;Germany;Isononanoic Acid;60048;Katharina Rogers;101004;Marcel Koch
222;1001017;BASF SE;2001688;BASF SE;Ludwigshafen;Germany;Isobutyric Acid;60048;Katharina Rogers;101004;Marcel Koch
223;1001017;BASF SE;2001688;BASF SE;Ludwigshafen;Germany;Valeric Acid;60048;Katharina Rogers;101004;Marcel Koch
224;1001017;BASF SE;2001688;BASF SE;Ludwigshafen;Germany;Butyric Acid;60048;Katharina Rogers;101004;Marcel Koch
225;1001017;BASF SE;2131045;BASF SE;Ludwigshafen;Germany;N-Propanol;60048;Katharina Rogers;101004;Marcel Koch
226;1001017;BASF SE;2131045;BASF SE;Ludwigshafen;Germany;Butylamine;60048;Katharina Rogers;101004;Marcel Koch
227;1001017;BASF SE;2131046;BASF SE;Ludwigshafen;Germany;N-Butyraldehyde;60004;Rudolf Pohl;101004;Marcel Koch
228;1001017;BASF SE;2131046;BASF SE;Ludwigshafen;Germany;I-Butyraldehyde;60004;Rudolf Pohl;101004;Marcel Koch
229;1001017;BASF SE;2131046;BASF SE;Ludwigshafen;Germany;I-Butanol;60004;Rudolf Pohl;101004;Marcel Koch
230;1001017;BASF SE;2131046;BASF SE;Ludwigshafen;Germany;2-Ethyl Hexanol;60004;Rudolf Pohl;101004;Marcel Koch
231;1001017;BASF SE;2133682;BASF SE;Ludwigshafen;Germany;2-Ethyl Hexanol;60004;Rudolf Pohl;101004;Marcel Koch
232;1001017;BASF SE;2134092;BASF SE;Antwerpen;Belgium;Neopentyl Glycol;60135;Matthias Freitag;101004;Marcel Koch
233;1001017;BASF SE;2134131;BASF SE;Ludwigshafen;Germany;Isovaleraldehyde;60048;Katharina Rogers;101004;Marcel Koch
234;1001017;BASF SE;2135188;BASF SE;Ludwigshafen;Germany;Neopentyl Glycol;60135;Matthias Freitag;101004;Marcel Koch
235;1001017;BASF SE;2135188;BASF SE;Ludwigshafen;Germany;2-Ethyl Hexanol;60135;Matthias Freitag;101004;Marcel Koch
236;1001017;BASF SE;2135188;BASF SE;Ludwigshafen;Germany;N-Propyl Acetate;60135;Matthias Freitag;101004;Marcel Koch
237;1001017;BASF SE;2136047;BASF SE;Ludwigshafen;Germany;N-Butyl Acetate;60048;Katharina Rogers;101004;Marcel Koch
238;1001017;BASF SE;2137146;BASF Italia S.r.l;Sasso Marconi;Italy;Butylamine;60048;Katharina Rogers;101004;Marcel Koch
239;1001017;BASF SE;2137274;TanQuidGmbH & Co.KG;Duisburg;Germany;2-Ethyl Hexanol;60004;Rudolf Pohl;101004;Marcel Koch
240;1001017;BASF SE;2137466;BASF SE;Ludwigshafen;Germany;Heptanoic Acid;60048;Katharina Rogers;101059;Laura Couto Junqueira
241;1001028;Brenntag GmbH;2000954;Brenntag GmbH;Duisburg;Germany;TMP;60048;Katharina Rogers;101064;Anna-Lena Niewerth
242;1001028;Brenntag GmbH;2000954;Brenntag GmbH;Duisburg;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
243;1001028;Brenntag GmbH;2000954;Brenntag GmbH;Duisburg;Germany;I-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
244;1001028;Brenntag GmbH;2000954;Brenntag GmbH;Duisburg;Germany;N-Propanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
245;1001028;Brenntag GmbH;2000954;Brenntag GmbH;Duisburg;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
246;1001028;Brenntag GmbH;2000954;Brenntag GmbH;Duisburg;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
247;1001028;Brenntag GmbH;2130656;Brenntag GmbH;Frankfurt;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
248;1001028;Brenntag GmbH;2130656;Brenntag GmbH;Frankfurt;Germany;N-Propanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
249;1001028;Brenntag GmbH;2130656;Brenntag GmbH;Frankfurt;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
250;1001028;Brenntag GmbH;2130656;Brenntag GmbH;Frankfurt;Germany;N-Propyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
251;1001028;Brenntag GmbH;2130656;Brenntag GmbH;Frankfurt;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
252;1001028;Brenntag GmbH;2130656;Brenntag GmbH;Frankfurt;Germany;I-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
253;1001028;Brenntag GmbH;2130657;Brenntag GmbH;Glauchau;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
254;1001028;Brenntag GmbH;2130657;Brenntag GmbH;Glauchau;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
255;1001028;Brenntag GmbH;2130657;Brenntag GmbH;Glauchau;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
256;1001028;Brenntag GmbH;2130659;Brenntag Kaiserslautern;Kaiserslautern;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
257;1001028;Brenntag GmbH;2130661;Brenntag GmbH;Lohfelden;Germany;N-Propanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
258;1001028;Brenntag GmbH;2130661;Brenntag GmbH;Lohfelden;Germany;N-Propyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
259;1001028;Brenntag GmbH;2130661;Brenntag GmbH;Lohfelden;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
260;1001028;Brenntag GmbH;2130661;Brenntag GmbH;Lohfelden;Germany;I-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
261;1001028;Brenntag GmbH;2130666;Brenntag GmbH;Plochingen;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
262;1001028;Brenntag GmbH;2130666;Brenntag GmbH;Plochingen;Germany;I-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
263;1001028;Brenntag GmbH;2130666;Brenntag GmbH;Plochingen;Germany;N-Propanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
264;1001028;Brenntag GmbH;2130666;Brenntag GmbH;Plochingen;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
265;1001028;Brenntag GmbH;2130666;Brenntag GmbH;Plochingen;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
266;1001028;Brenntag GmbH;2130666;Brenntag GmbH;Plochingen;Germany;I-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
267;1001028;Brenntag GmbH;2132661;Brenntag Streckenwerk;Mülheim;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
268;1001028;Brenntag GmbH;2132661;Brenntag Streckenwerk;Mülheim;Germany;I-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
269;1001028;Brenntag GmbH;2132661;Brenntag Streckenwerk;Mülheim;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
270;1001028;Brenntag GmbH;2132661;Brenntag Streckenwerk;Mülheim;Germany;I-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
271;1001028;Brenntag GmbH;2132689;Brenntag GmbH;Hamburg;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
272;1001028;Brenntag GmbH;2132689;Brenntag GmbH;Hamburg;Germany;I-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
273;1001028;Brenntag GmbH;2132689;Brenntag GmbH;Hamburg;Germany;N-Propanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
274;1001028;Brenntag GmbH;2132689;Brenntag GmbH;Hamburg;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
275;1001028;Brenntag GmbH;2132689;Brenntag GmbH;Hamburg;Germany;N-Propyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
276;1001028;Brenntag GmbH;2132689;Brenntag GmbH;Hamburg;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
277;1001028;Brenntag GmbH;2133687;Brenntag GmbH;München;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
278;1001028;Brenntag GmbH;2133687;Brenntag GmbH;München;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
279;1001028;Brenntag GmbH;2137468;Brenntag GmbH;Heilbronn;Germany;I-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
280;1001032;Lubrizol Deutschland GmbH;2131781;Lubrizol Deutschland GmbH;Hamburg;Germany;Isononanoic Acid;60056;Vincent Larger;101089;Silke Gertz
281;1001032;Lubrizol Deutschland GmbH;2131781;Lubrizol Deutschland GmbH;Hamburg;Germany;Di 2 Ethylhexylamine;60056;Vincent Larger;101089;Silke Gertz
282;1001038;Chemische Werke Kluthe GmbH;500033;ONE TIME CUSTOMER GERMANY;#;Germany;N-Propanol;60025;Bodo Ott;100944;Sabrina Becker
283;1001038;Chemische Werke Kluthe GmbH;2130813;Chemische Werke Kluthe GmbH;Heidelberg-Wieblingen;Germany;N-Butanol;60025;Bodo Ott;100944;Sabrina Becker
284;1001038;Chemische Werke Kluthe GmbH;2130813;Chemische Werke Kluthe GmbH;Heidelberg-Wieblingen;Germany;I-Butanol;60025;Bodo Ott;100944;Sabrina Becker
285;1001038;Chemische Werke Kluthe GmbH;2130813;Chemische Werke Kluthe GmbH;Heidelberg-Wieblingen;Germany;N-Propanol;60025;Bodo Ott;100944;Sabrina Becker
286;1001038;Chemische Werke Kluthe GmbH;2130813;Chemische Werke Kluthe GmbH;Heidelberg-Wieblingen;Germany;N-Butyl Acetate;60025;Bodo Ott;100944;Sabrina Becker
287;1001038;Chemische Werke Kluthe GmbH;2130813;Chemische Werke Kluthe GmbH;Heidelberg-Wieblingen;Germany;Pelargonic Acid;60025;Bodo Ott;100944;Sabrina Becker
288;1001038;Chemische Werke Kluthe GmbH;2130813;Chemische Werke Kluthe GmbH;Heidelberg-Wieblingen;Germany;2-Ethylhexanoic Acid;60025;Bodo Ott;100944;Sabrina Becker
289;1001038;Chemische Werke Kluthe GmbH;2130813;Chemische Werke Kluthe GmbH;Heidelberg-Wieblingen;Germany;Isononanoic Acid;60025;Bodo Ott;100944;Sabrina Becker
290;1001038;Chemische Werke Kluthe GmbH;2136734;Chemische Werke Kluthe;Asperg;Germany;I-Butanol;60025;Bodo Ott;100944;Sabrina Becker
291;1001038;Chemische Werke Kluthe GmbH;2136734;Chemische Werke Kluthe;Asperg;Germany;N-Butyl Acetate;60025;Bodo Ott;100944;Sabrina Becker
292;1001038;Chemische Werke Kluthe GmbH;2137077;Chemische Werke Kluthe Deutschland;Alphen a/d Rjin;Netherlands;N-Propanol;60025;Bodo Ott;100944;Sabrina Becker
293;1001038;Chemische Werke Kluthe GmbH;2137692;Kluthe France S.A.S;Kuntzig;France;N-Butyl Acetate;60025;Bodo Ott;100944;Sabrina Becker
294;1001043;Clariant Produkte;500033;ONE TIME CUSTOMER GERMANY;#;Germany;L9-TMP;60025;Bodo Ott;101089;Silke Gertz
295;1001043;Clariant Produkte;500033;ONE TIME CUSTOMER GERMANY;#;Germany;n-Nonanol;60025;Bodo Ott;101089;Silke Gertz
296;1001043;Clariant Produkte;2000972;Clariant Produkte (Deutschland);Oberhausen;Germany;Propionaldehyde;60025;Bodo Ott;101089;Silke Gertz
297;1001043;Clariant Produkte;2130829;Clariant Produkte;Frankfurt am Main;Germany;N/I Undecanal;60025;Bodo Ott;101059;Laura Couto Junqueira
298;1001043;Clariant Produkte;2131484;Clariant Produkte;Oberhausen;Germany;N-Butyraldehyde;60004;Rudolf Pohl;101089;Silke Gertz
299;1001043;Clariant Produkte;2131485;Clariant Produkte;Burgkirchen;Germany;2-Ethyl Hexanol;60025;Bodo Ott;101089;Silke Gertz
300;1001043;Clariant Produkte;2131498;Clariant Produkte;Burgkirchen;Germany;2-Ethyl Hexanol;60025;Bodo Ott;101089;Silke Gertz
301;1001043;Clariant Produkte;2132986;Clariant Produkte ( Deutschland ) G;Burgkirchen;Germany;2-Ethyl Hexanol;60025;Bodo Ott;101089;Silke Gertz
302;1001043;Clariant Produkte;2133157;Rhenus Port Logistics;Duisburg;Germany;Zorgols;60004;Rudolf Pohl;101089;Silke Gertz
303;1001043;Clariant Produkte;2134941;Clariant Produkte;Oberhausen;Germany;Zorgols;60004;Rudolf Pohl;101089;Silke Gertz
304;1001043;Clariant Produkte;2136742;EKOF Flotation GmbH;Bochum;Germany;Zorgols;60025;Bodo Ott;101089;Silke Gertz
305;1001043;Clariant Produkte;2137847;Clariant Produkte (Deutschland) Gmb;Burgkirchen;Germany;1,3-Butylene Glycol;60025;Bodo Ott;101089;Silke Gertz
306;1001048;CU Chemie Uetikon GmbH;2132664;CU Chemie Uetikon GmbH;Lahr;Germany;Isononanal;60050;Christian Kneist;101004;Marcel Koch
307;1001048;CU Chemie Uetikon GmbH;2132664;CU Chemie Uetikon GmbH;Lahr;Germany;N-Heptanol;60050;Christian Kneist;101004;Marcel Koch
308;1001054;Dentsply Detrey GmbH;2075200;Dentsply Detrey GmbH;Radolfzell;Germany;TCD Diamine;60050;Christian Kneist;101004;Marcel Koch
309;1001075;Arkema GmbH;2073438;Arkema GmbH;Günzburg;Germany;2-Ethylhexanoic Acid;60056;Vincent Larger;100944;Sabrina Becker
310;1001075;Arkema GmbH;2073438;Arkema GmbH;Günzburg;Germany;Isononanoic Acid;60056;Vincent Larger;100944;Sabrina Becker
311;1001075;Arkema GmbH;2134146;Arkema GmbH;Zwickau;Germany;N-Butyl Acetate;60056;Vincent Larger;100944;Sabrina Becker
312;1001095;Grau Aromatics GmbH & Co.KG;2131667;Grau Aromatics GmbH & Co.KG;Schwäbisch Gmünd;Germany;Isononanal;60050;Christian Kneist;100944;Sabrina Becker
313;1001095;Grau Aromatics GmbH & Co.KG;2131667;Grau Aromatics GmbH & Co.KG;Schwäbisch Gmünd;Germany;TCD Alcohol;60050;Christian Kneist;100944;Sabrina Becker
314;1001095;Grau Aromatics GmbH & Co.KG;2131667;Grau Aromatics GmbH & Co.KG;Schwäbisch Gmünd;Germany;Pelargonic Acid;60050;Christian Kneist;100944;Sabrina Becker
315;1001095;Grau Aromatics GmbH & Co.KG;2131667;Grau Aromatics GmbH & Co.KG;Schwäbisch Gmünd;Germany;Isobutyric Acid;60050;Christian Kneist;100944;Sabrina Becker
316;1001095;Grau Aromatics GmbH & Co.KG;2131667;Grau Aromatics GmbH & Co.KG;Schwäbisch Gmünd;Germany;Isovaleric Acid;60050;Christian Kneist;100944;Sabrina Becker
317;1001095;Grau Aromatics GmbH & Co.KG;2131667;Grau Aromatics GmbH & Co.KG;Schwäbisch Gmünd;Germany;Valeric Acid;60050;Christian Kneist;100944;Sabrina Becker
318;1001095;Grau Aromatics GmbH & Co.KG;2131667;Grau Aromatics GmbH & Co.KG;Schwäbisch Gmünd;Germany;Butyric Acid;60050;Christian Kneist;100944;Sabrina Becker
319;1001106;Henkel AG & Co. KGaA;500033;ONE TIME CUSTOMER GERMANY;#;Germany;TCD Alcohol;60048;Katharina Rogers;101089;Silke Gertz
320;1001106;Henkel AG & Co. KGaA;500033;ONE TIME CUSTOMER GERMANY;#;Germany;TCD Alcohol M;60048;Katharina Rogers;101089;Silke Gertz
321;1001106;Henkel AG & Co. KGaA;500033;ONE TIME CUSTOMER GERMANY;#;Germany;TCD Diamine;60048;Katharina Rogers;101089;Silke Gertz
322;1001106;Henkel AG & Co. KGaA;2131483;Henkel AG & Co. KGaA;Herborn-Schönbach;Germany;Isononanoic Acid;60048;Katharina Rogers;101089;Silke Gertz
323;1001108;Axalta Coating Systems Germany GmbH;2001030;Axalta Coating Systems Germany GmbH;Wuppertal-Wichlinghausen;Germany;Neopentyl Glycol;60048;Katharina Rogers;101004;Marcel Koch
324;1001108;Axalta Coating Systems Germany GmbH;2001030;Axalta Coating Systems Germany GmbH;Wuppertal-Wichlinghausen;Germany;N-Propanol;60048;Katharina Rogers;101004;Marcel Koch
325;1001108;Axalta Coating Systems Germany GmbH;2130856;Axalta Coating Systems Germany GmbH;Wuppertal;Germany;N-Butanol;60048;Katharina Rogers;101004;Marcel Koch
326;1001108;Axalta Coating Systems Germany GmbH;2130856;Axalta Coating Systems Germany GmbH;Wuppertal;Germany;N-Butyl Acetate;60048;Katharina Rogers;101004;Marcel Koch
327;1001108;Axalta Coating Systems Germany GmbH;2130856;Axalta Coating Systems Germany GmbH;Wuppertal;Germany;Isononanoic Acid;60048;Katharina Rogers;101004;Marcel Koch
328;1001128;Jowat SE;2000225;Jowat SE;Brussels;Belgium;1,3-Butylene Glycol;60025;Bodo Ott;101004;Marcel Koch
